Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Vendor DUNS,Vendor Name,Vendor City,Vendor State,Vendor ZIP Code,Global DUNS Number,Global Vendor Name,Additional Reporting Code,Additional Reporting Description,
"INP17PC00706",,"0","0","DCA Definitive Contract","$229,800.00","Sep 19, 2017",,"1443","NATIONAL PARK SERVICE","NER SERVICES MABO (43000)","S","Z2LB","REPAIR OR ALTERATION OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS","237310","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION","175368968","HOWDYSHELL EXCAVATING, INC.","MOUNT SOLON","VA","228432422","175368968","HOWDYSHELL EXCAVATING  INC.",,,
"INP17PC00706",,"P00001","0","DCA Definitive Contract","$0.00","Jun 21, 2018",,"1443","NATIONAL PARK SERVICE","NORTHEAST REGIONAL CONTRACTING","S","Z2LB","REPAIR OR ALTERATION OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS","237310","HIGHWAY, STREET, AND BRIDGE CONSTRUCTION","175368968","HOWDYSHELL EXCAVATING, INC.","MOUNT SOLON","VA","228432422","175368968","HOWDYSHELL EXCAVATING  INC.",,,
"SAQMMA17F4089","SAQMMA13D0033","0","0","DO Delivery Order","$28,885.00","Sep 22, 2017",,"1900","STATE, DEPARTMENT OF","ACQUISITIONS - AQM MOMENTUM","S","Z1AA","MAINTENANCE OF OFFICE BUILDINGS","561210","FACILITIES SUPPORT SERVICES","141611272","NVE, INC","HERNDON","VA","201705275","141611272","NVE  INC","NONE","NONE OF THE ABOVE",
"GS10F0216N",,"CMA473REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Oct 1, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"CMA475REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Jan 2, 2016",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0021REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Sep 25, 2014",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","FAIRFAX","VA","220314928","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0022REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Oct 23, 2014",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","FAIRFAX","VA","220314928","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0023AUTHNEG",0,"FSS Federal Supply Schedule","$0.00","Nov 13, 2014",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","FAIRFAX","VA","220314928","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0024ADDRESSCHG",0,"FSS Federal Supply Schedule","$0.00","Feb 25, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0025REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Apr 1, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0026ADMINPOC",0,"FSS Federal Supply Schedule","$0.00","Jul 24, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0026EMAILCHG",0,"FSS Federal Supply Schedule","$0.00","Jul 24, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0026FAXCHG",0,"FSS Federal Supply Schedule","$0.00","Jul 24, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0026PHONECHG",0,"FSS Federal Supply Schedule","$0.00","Jul 24, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0027REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Nov 25, 2015",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0028REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","May 4, 2016",,"4732","FEDERAL ACQUISITION SERVICE","GSA FAS MSC ACQUISITION","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0029REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Jun 15, 2016",,"4732","FEDERAL ACQUISITION SERVICE","GSA FAS MSC ACQUISITION","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0032REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Aug 15, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA FAS MSC ACQUISITION","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0033REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Oct 17, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0034REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Dec 23, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PA0035REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Mar 6, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PM0036",0,"FSS Federal Supply Schedule","$0.00","Apr 11, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PM0037",0,"FSS Federal Supply Schedule","$0.00","Aug 2, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PMA650",0,"FSS Federal Supply Schedule","$0.00","Sep 26, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PO0031EXERCISEOPTION",0,"FSS Federal Supply Schedule","$0.00","Dec 21, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PS0019REREPSMALLBUSS",0,"FSS Federal Supply Schedule","$0.00","Mar 28, 2014",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","FAIRFAX","VA","220314928","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PS0020SMALLBUSSTYPE",0,"FSS Federal Supply Schedule","$0.00","May 19, 2014",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS MANAGEMENT SERVICES CENTER","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","FAIRFAX","VA","220314928","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PSA594ARRA",0,"FSS Federal Supply Schedule","$0.00","Dec 21, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PSA594REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Dec 21, 2017",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"GS10F0216N",,"PSA787",0,"FSS Federal Supply Schedule","$0.00","Aug 21, 2019",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS/PSHC/PROF SRVCS SCHED-PSS","S","R499","SUPPORT- PROFESSIONAL: OTHER","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","175955335","SILOSMASHERS, INC.","HERNDON","VA","201713005","175955335","SILOSMASHERS  INC.",,,
"AID176TO1100005","AIDRANI000900015","2","0","DO Delivery Order","-$0.10","Jun 14, 2016",,"7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","USAID/CENTRAL ASIA/KAZAKHSTAN","S","R499","SUPPORT- PROFESSIONAL: OTHER","541690","OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES","037188526","DEVELOPMENT & TRAINING SERVICES, INC.","ARLINGTON","VA","222014798","037188526","DEVELOPMENT & TRAINING SERVICES  INC.",,,
"47QTCA18D00L1",,"PMA727",0,"FSS Federal Supply Schedule","$0.00","Apr 3, 2019",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","541519","OTHER COMPUTER RELATED SERVICES","133331400","S B INTERNATIONAL, INC.","FALLS CHURCH","VA","220432598","133331400","S B INTERNATIONAL  INC.","NONE","NONE OF THE ABOVE",
"47PK0619F0009","GS07F9186S","0","0","DO Delivery Order","$13,318.05","Oct 24, 2018",,"4740","PUBLIC BUILDINGS SERVICE","PBS R9","S","N063","INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","315999","OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING","009039939","COMMUNICATIONS RESOURCE INCORPORATED","MC LEAN","VA","221023884","009039939","COMMUNICATIONS RESOURCE INC","NONE","NONE OF THE ABOVE",
"NNG15VC14D","NNG13VF84Z","0","0","BPA Call Blanket Purchase Agreement","$12,000.00","Sep 8, 2015",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","GODDARD SPACE FLIGHT CENTER","S","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","561611","INVESTIGATION SERVICES","101176097","DELANY, SIEGEL, ZORN & ASSOCIATES, INC.","ARLINGTON","VA","222092012","101176097","DELANY  SIEGEL  ZORN & ASSOCIATES  INC.",,,
"NNG15VC14D","NNG13VF84Z","1","0","BPA Call Blanket Purchase Agreement","-$1,200.00","Oct 15, 2018",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NASA GODDARD SPACE FLIGHT CENTER","S","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","561611","INVESTIGATION SERVICES","101176097","DELANY, SIEGEL, ZORN & ASSOCIATES, INC.","ARLINGTON","VA","222092012","101176097","DELANY  SIEGEL  ZORN & ASSOCIATES  INC.",,,
"NNG14VH84D","NNG13VF84Z","0","0","BPA Call Blanket Purchase Agreement","$3,600.00","Jul 14, 2014",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","GODDARD SPACE FLIGHT CENTER","S","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","561611","INVESTIGATION SERVICES","101176097","DELANY, SIEGEL, ZORN & ASSOCIATES, INC.","ARLINGTON","VA","222092012","101176097","DELANY  SIEGEL  ZORN & ASSOCIATES  INC.",,,
"NNG14VH84D","NNG13VF84Z","1","0","BPA Call Blanket Purchase Agreement","$14,400.00","Aug 22, 2014",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","GODDARD SPACE FLIGHT CENTER","S","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","561611","INVESTIGATION SERVICES","101176097","DELANY, SIEGEL, ZORN & ASSOCIATES, INC.","ARLINGTON","VA","222092012","101176097","DELANY  SIEGEL  ZORN & ASSOCIATES  INC.",,,
"NNG14VH84D","NNG13VF84Z","2","0","BPA Call Blanket Purchase Agreement","$6,180.00","Apr 22, 2015",,"8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","GODDARD SPACE FLIGHT CENTER","S","AD26","R&D- DEFENSE OTHER: SERVICES (MANAGEMENT/SUPPORT)","561611","INVESTIGATION SERVICES","101176097","DELANY, SIEGEL, ZORN & ASSOCIATES, INC.","ARLINGTON","VA","222092012","101176097","DELANY  SIEGEL  ZORN & ASSOCIATES  INC.",,,
"DJBP0310NB130040","DJB31005009","4","0","DO Delivery Order","$35.64","Apr 1, 2014",,"1540","FEDERAL PRISON SYSTEM","MIAMI, FDC","S","Q522","MEDICAL- RADIOLOGY","621210","OFFICES OF DENTISTS","878050525","SEABORN HEALTH CARE, INC.","AMELIA COURT HOUSE","VA","230024820","878050525","SEABORN HEALTH CARE  INC.",,,
"EPG16H00318","GS10F0308P","0","0","DO Delivery Order","$324,910.20","Oct 28, 2015",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HEADQUARTERS PROCUREMENT OPERATIONS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ANNANDALE","VA","220031512","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","1","0","DO Delivery Order","$0.00","Jan 5, 2016",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HEADQUARTERS PROCUREMENT OPERATIONS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ANNANDALE","VA","220031512","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","2","0","DO Delivery Order","$0.00","Aug 30, 2016",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","3","0","DO Delivery Order","$331,373.40","Oct 28, 2016",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","4","0","DO Delivery Order","$337,978.00","Oct 31, 2017",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","P00005","0","DO Delivery Order","-$337,978.00","Dec 29, 2017",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","P00006","0","DO Delivery Order","$337,978.00","Jan 17, 2018",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","P00007","0","DO Delivery Order","$344,741.20","Oct 26, 2018",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"EPG16H00318","GS10F0308P","P00008","0","DO Delivery Order","$0.00","May 16, 2019",,"6800","ENVIRONMENTAL PROTECTION AGENCY","HQ PROC OPS DIVISION (HPOD)","S","R499","SUPPORT- PROFESSIONAL: OTHER","541620","ENVIRONMENTAL CONSULTING SERVICES","796250538","AVANTI CORPORATION","ALEXANDRIA","VA","223066602","796250538","AVANTI CORPORATION",,,
"GS10F0037P",,"0",0,"FSS Federal Supply Schedule","$0.00","Oct 20, 2003",,"4730","FEDERAL ACQUISITION SERVICE","GSA/FSS GREATER SOUTHWEST ACQUISITION CTR (7FCO)","S","R499","OTHER PROFESSIONAL SERVICES","541611","ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES","065188393","ARCBRIDGE CONSULTING AND TRAINING INCORPORATED","HERNDON","VA","201704814","065188393","ARCBRIDGE CONSULTING & TRAINING  INC",,,
"GS35F0189V",,"PS0017ADDLABCAT",0,"FSS Federal Supply Schedule","$0.00","Sep 14, 2016",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","541513","COMPUTER FACILITIES MANAGEMENT SERVICES","621631345","AXXUM TECHNOLOGIES LLC","MCLEAN","VA","221023661","621631345","AXXUM TECHNOLOGIES LLC",,,
"GS35F0235S",,"CMA518ARRA",0,"FSS Federal Supply Schedule","$0.00","Jan 31, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"CMA518REVTERMCOND",0,"FSS Federal Supply Schedule","$0.00","Jan 31, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0011ADDRESSCHG",0,"FSS Federal Supply Schedule","$0.00","Jan 30, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0015ADMINPOC",0,"FSS Federal Supply Schedule","$0.00","Feb 22, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0015EMAILCHG",0,"FSS Federal Supply Schedule","$0.00","Feb 22, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0015FAXCHG",0,"FSS Federal Supply Schedule","$0.00","Feb 22, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0015IFFPOC",0,"FSS Federal Supply Schedule","$0.00","Feb 22, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0015ORDERPOC",0,"FSS Federal Supply Schedule","$0.00","Feb 22, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
"GS35F0235S",,"PA0016REASSIGNMENT",0,"FSS Federal Supply Schedule","$0.00","Feb 21, 2018",,"4732","FEDERAL ACQUISITION SERVICE","GSA/FAS CENTER FOR IT SCHEDULE PROG","S","D301","IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE","541519","OTHER COMPUTER RELATED SERVICES","032496338","DIAMOND INFORMATION SYSTEMS LIMITED LIABILITY COMPANY","STERLING","VA","201668512","032496338","DIAMOND INFORMATION SYSTEMS  L.L.C.",,,
